Symbol,Best_Strategy,Best_HTF_Period,SUPERTREND_Return,SUPERTREND_Equity,KAMA_Return,KAMA_Equity,JMA_Return,JMA_Equity,TREND_FOLLOW_Return,TREND_FOLLOW_Equity,SMA_Return,SMA_Equity,EMA_Return,EMA_Equity,SUPERTREND_HTF50_Return,SUPERTREND_HTF50_Equity,SUPERTREND_HTF100_Return,SUPERTREND_HTF100_Equity,SUPERTREND_HTF150_Return,SUPERTREND_HTF150_Equity,SUPERTREND_HTF200_Return,SUPERTREND_HTF200_Equity,SUPERTREND_HTF250_Return,SUPERTREND_HTF250_Equity,KAMA_HTF50_Return,KAMA_HTF50_Equity,KAMA_HTF100_Return,KAMA_HTF100_Equity,KAMA_HTF150_Return,KAMA_HTF150_Equity,KAMA_HTF200_Return,KAMA_HTF200_Equity,KAMA_HTF250_Return,KAMA_HTF250_Equity,JMA_HTF50_Return,JMA_HTF50_Equity,JMA_HTF100_Return,JMA_HTF100_Equity,JMA_HTF150_Return,JMA_HTF150_Equity,JMA_HTF200_Return,JMA_HTF200_Equity,JMA_HTF250_Return,JMA_HTF250_Equity,TREND_FOLLOW_HTF50_Return,TREND_FOLLOW_HTF50_Equity,TREND_FOLLOW_HTF100_Return,TREND_FOLLOW_HTF100_Equity,TREND_FOLLOW_HTF150_Return,TREND_FOLLOW_HTF150_Equity,TREND_FOLLOW_HTF200_Return,TREND_FOLLOW_HTF200_Equity,TREND_FOLLOW_HTF250_Return,TREND_FOLLOW_HTF250_Equity,SMA_HTF50_Return,SMA_HTF50_Equity,SMA_HTF100_Return,SMA_HTF100_Equity,SMA_HTF150_Return,SMA_HTF150_Equity,SMA_HTF200_Return,SMA_HTF200_Equity,SMA_HTF250_Return,SMA_HTF250_Equity,EMA_HTF50_Return,EMA_HTF50_Equity,EMA_HTF100_Return,EMA_HTF100_Equity,EMA_HTF150_Return,EMA_HTF150_Equity,EMA_HTF200_Return,EMA_HTF200_Equity,EMA_HTF250_Return,EMA_HTF250_Equity
V,JMA,0,-6.7981999999999765,9320.180000000002,-13.447500000000002,8655.25,0.0,10000,0.0,10000,-10.16079999999998,8983.920000000002,-14.190200000000008,8580.98,-11.043099999999995,8895.69,-10.297299999999998,8970.27,-10.342899999999988,8965.710000000001,-9.770899999999983,9022.910000000002,-6.7981999999999765,9320.180000000002,-12.776200000000005,8722.38,-12.693299999999997,8730.67,-12.572499999999998,8742.75,-13.447500000000002,8655.25,-13.447500000000002,8655.25,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-10.16079999999998,8983.920000000002,-7.161600000000002,9283.84,-10.72639999999998,8927.360000000002,-10.16079999999998,8983.920000000002,-10.16079999999998,8983.920000000002,-14.190200000000008,8580.98,-13.184600000000025,8681.539999999997,-14.190200000000008,8580.98,-14.190200000000008,8580.98,-14.190200000000008,8580.98
PFE,JMA,0,-14.759999999999994,8524.0,-12.703799999999987,8729.62,0.0,10000,0.0,10000,-11.206300000000024,8879.369999999997,-14.954200000000018,8504.579999999998,-8.959200000000022,9104.079999999998,-14.759999999999994,8524.0,-14.759999999999994,8524.0,-14.759999999999994,8524.0,-14.759999999999994,8524.0,-9.814999999999985,9018.500000000002,-12.703799999999987,8729.62,-12.703799999999987,8729.62,-12.703799999999987,8729.62,-12.703799999999987,8729.62,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-11.206300000000024,8879.369999999997,-11.206300000000024,8879.369999999997,-11.206300000000024,8879.369999999997,-11.206300000000024,8879.369999999997,-11.206300000000024,8879.369999999997,-14.954200000000018,8504.579999999998,-14.954200000000018,8504.579999999998,-14.954200000000018,8504.579999999998,-14.954200000000018,8504.579999999998,-14.954200000000018,8504.579999999998
PYPL,JMA,0,-7.652799999999993,9234.720000000001,-14.180099999999962,8581.990000000003,0.0,10000,0.0,10000,-16.503600000000006,8349.64,-9.773600000000005,9022.64,-11.060999999999964,8893.900000000003,-7.652799999999993,9234.720000000001,-7.652799999999993,9234.720000000001,-7.652799999999993,9234.720000000001,-7.652799999999993,9234.720000000001,-16.13190000000001,8386.81,-13.387899999999986,8661.210000000001,-19.10980000000001,8089.0199999999995,-14.180099999999962,8581.990000000003,-14.180099999999962,8581.990000000003,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-20.957000000000004,7904.299999999999,-25.097199999999997,7490.280000000001,-21.240400000000005,7875.959999999999,-16.503600000000006,8349.64,-16.503600000000006,8349.64,-11.555300000000003,8844.47,-13.020599999999993,8697.94,-11.555300000000003,8844.47,-9.773600000000005,9022.64,-9.773600000000005,9022.64
CRM,JMA,0,-1.4574000000000198,9854.259999999998,-17.500100000000007,8249.99,0.0,10000,0.0,10000,-29.289700000000007,7071.029999999999,-18.48099999999999,8151.900000000001,-8.409300000000009,9159.07,-1.2940000000000174,9870.599999999999,-9.399900000000017,9060.009999999998,-6.3002000000000224,9369.979999999998,-1.4574000000000198,9854.259999999998,-18.857700000000012,8114.229999999999,-11.281500000000012,8871.849999999999,-22.66790000000003,7733.209999999997,-21.56730000000001,7843.269999999999,-17.500100000000007,8249.99,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,-27.45120000000002,7254.879999999998,-27.45120000000002,7254.879999999998,-29.278400000000016,7072.159999999998,-27.45120000000002,7254.879999999998,-27.740700000000018,7225.9299999999985,-18.48099999999999,8151.900000000001,-15.923300000000019,8407.669999999998,-21.151600000000002,7884.84,-18.48099999999999,8151.900000000001,-18.48099999999999,8151.900000000001
VOO,KAMA,0,13.361200000000007,11336.12,23.678000000000022,12367.800000000001,0.0,10000,0.0,10000,17.352800000000013,11735.28,18.25190000000001,11825.19,9.000800000000009,10900.080000000002,13.361200000000007,11336.12,13.361200000000007,11336.12,13.361200000000007,11336.12,13.361200000000007,11336.12,18.44669999999997,11844.669999999996,23.678000000000022,12367.800000000001,23.678000000000022,12367.800000000001,23.678000000000022,12367.800000000001,23.678000000000022,12367.800000000001,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,17.352800000000013,11735.28,17.352800000000013,11735.28,17.352800000000013,11735.28,17.352800000000013,11735.28,17.352800000000013,11735.28,18.25190000000001,11825.19,18.25190000000001,11825.19,18.25190000000001,11825.19,18.25190000000001,11825.19,18.25190000000001,11825.19
PLTR,KAMA,0,-0.5318000000000378,9946.819999999996,55.992599999999996,15599.26,0.0,10000,0.0,10000,22.071799999999996,12207.18,49.337199999999946,14933.719999999996,-3.6157000000000106,9638.429999999998,-0.5318000000000378,9946.819999999996,-0.5318000000000378,9946.819999999996,-0.5318000000000378,9946.819999999996,-0.5318000000000378,9946.819999999996,53.42500000000003,15342.500000000004,55.992599999999996,15599.26,55.992599999999996,15599.26,55.992599999999996,15599.26,55.992599999999996,15599.26,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,13.74430000000002,11374.430000000002,16.832500000000028,11683.250000000002,22.071799999999996,12207.18,22.071799999999996,12207.18,22.071799999999996,12207.18,41.694299999999984,14169.429999999998,44.10419999999997,14410.419999999996,49.337199999999946,14933.719999999996,49.337199999999946,14933.719999999996,49.337199999999946,14933.719999999996
SPY,KAMA,0,12.989899999999999,11298.99,23.030499999999975,12303.049999999997,0.0,10000,0.0,10000,17.77709999999999,11777.71,17.76899999999999,11776.9,8.652899999999985,10865.289999999999,12.989899999999999,11298.99,12.989899999999999,11298.99,12.989899999999999,11298.99,12.989899999999999,11298.99,17.868799999999972,11786.879999999997,23.030499999999975,12303.049999999997,23.030499999999975,12303.049999999997,23.030499999999975,12303.049999999997,23.030499999999975,12303.049999999997,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,17.77709999999999,11777.71,17.77709999999999,11777.71,17.77709999999999,11777.71,17.77709999999999,11777.71,17.77709999999999,11777.71,17.76899999999999,11776.9,17.76899999999999,11776.9,17.76899999999999,11776.9,17.76899999999999,11776.9,17.76899999999999,11776.9
QQQ,KAMA,0,16.398999999999987,11639.899999999998,26.90330000000001,12690.33,0.0,10000,0.0,10000,25.1274,12512.74,21.407300000000017,12140.730000000001,10.898399999999974,11089.839999999998,16.398999999999987,11639.899999999998,16.398999999999987,11639.899999999998,16.398999999999987,11639.899999999998,16.398999999999987,11639.899999999998,20.442100000000018,12044.210000000001,26.90330000000001,12690.33,26.90330000000001,12690.33,26.90330000000001,12690.33,26.90330000000001,12690.33,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,21.747800000000005,12174.78,25.1274,12512.74,25.1274,12512.74,25.1274,12512.74,25.1274,12512.74,21.407300000000017,12140.730000000001,21.407300000000017,12140.730000000001,21.407300000000017,12140.730000000001,21.407300000000017,12140.730000000001,21.407300000000017,12140.730000000001
MSFT,KAMA,0,25.347199999999994,12534.72,35.49200000000001,13549.2,0.0,10000,0.0,10000,7.009700000000008,10700.970000000001,21.960800000000024,12196.080000000002,34.80749999999999,13480.75,25.347199999999994,12534.72,25.347199999999994,12534.72,25.347199999999994,12534.72,25.347199999999994,12534.72,24.440800000000017,12444.080000000002,35.49200000000001,13549.2,35.49200000000001,13549.2,35.49200000000001,13549.2,35.49200000000001,13549.2,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,7.009700000000008,10700.970000000001,7.009700000000008,10700.970000000001,7.009700000000008,10700.970000000001,7.009700000000008,10700.970000000001,7.009700000000008,10700.970000000001,21.960800000000024,12196.080000000002,21.960800000000024,12196.080000000002,21.960800000000024,12196.080000000002,21.960800000000024,12196.080000000002,21.960800000000024,12196.080000000002
XLK,KAMA,0,27.53950000000003,12753.950000000003,44.09799999999995,14409.799999999996,0.0,10000,0.0,10000,20.571300000000004,12057.130000000001,24.137300000000007,12413.730000000001,20.23999999999999,12024.0,27.53950000000003,12753.950000000003,27.53950000000003,12753.950000000003,27.53950000000003,12753.950000000003,27.53950000000003,12753.950000000003,30.184999999999974,13018.499999999998,44.09799999999995,14409.799999999996,44.09799999999995,14409.799999999996,44.09799999999995,14409.799999999996,44.09799999999995,14409.799999999996,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,0.0,10000,20.571300000000004,12057.130000000001,20.571300000000004,12057.130000000001,20.571300000000004,12057.130000000001,20.571300000000004,12057.130000000001,20.571300000000004,12057.130000000001,24.137300000000007,12413.730000000001,24.137300000000007,12413.730000000001,24.137300000000007,12413.730000000001,24.137300000000007,12413.730000000001,24.137300000000007,12413.730000000001
